,标识符,机型,始发地,出发,到达
1149,CES6415,A320,Wenzhou Int'l (WNZ / ZSWZ),Mon 09:57AM CST,Mon 11:41AM CST
1150,CDG4709,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Mon 09:23AM CST,Mon 11:37AM CST
1151,CXA8555,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 09:54AM CST,Mon 11:35AM CST
1152,GCR7675,E190,Ganzhou Huangjin (KOW / ZSGZ),Mon 10:24AM CST,Mon 11:31AM CST
1153,CES2791,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Mon 09:06AM CST,Mon 11:22AM CST
1154,CSZ8336,A320,Yuncheng (YCU / ZBYC),Mon 08:40AM CST,Mon 11:17AM CST
1155,CSH9513,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Mon 08:46AM CST,Mon 11:14AM CST
1156,CDG4909,B738,Nanchang Changbei Int'l (KHN / ZSCN),Mon 09:35AM CST,Mon 11:11AM CST
1157,CSZ9529,B738,Wuxi (WUX / ZSWX),Mon 07:53AM CST,Mon 10:31AM CST
1158,CHH7619,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 07:58AM CST,Mon 10:27AM CST
1159,CSN3740,B738,Beijing Daxing International Airport (PKX / ZBAD),Mon 07:19AM CST,Mon 10:23AM CST
1160,CSN3845,B738,Wuhan Tianhe (WUH / ZHHH),Mon 08:27AM CST,Mon 10:06AM CST
1161,CSN6703,B738,Yiwu (YIW / ZSYW),Mon 08:09AM CST,Mon 10:04AM CST
1162,CES7867,B738,Kunming Changshui Int'l (KMG / ZPPP),Mon 08:17AM CST,Mon 10:01AM CST
1163,DKH1159,A320,Shanghai Pudong Int'l (PVG / ZSPD),Mon 07:10AM CST,Mon 09:42AM CST
1164,CJX8913,B738,Nanchang Changbei Int'l (KHN / ZSCN),Mon 08:00AM CST,Mon 09:30AM CST
1165,CDG8817,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Mon 08:15AM CST,Mon 09:27AM CST
1166,YZR7503,B738,Shanghai Pudong Int'l (PVG / ZSPD),Mon 06:51AM CST,Mon 09:24AM CST
1167,CSC8047,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 07:37AM CST,Mon 09:14AM CST
1168,CQH8819,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Mon 06:53AM CST,Mon 09:12AM CST
1169,LKE9883,A320,Kunming Changshui Int'l (KMG / ZPPP),Mon 07:15AM CST,Mon 08:56AM CST
1170,CHH7433,B738,Haikou Meilan Int'l (HAK / ZJHK),Mon 08:03AM CST,Mon 08:50AM CST
1171,CHB6263,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 07:05AM CST,Mon 08:45AM CST
1172,CSN3768,B738,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 11:03PM CST,Mon 12:55AM CST
1173,CES2786,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 10:39PM CST,Mon 12:53AM CST
1174,CSN3792,B738,Taiyuan Wusu (TYN / ZBYN),Sun 09:44PM CST,Mon 12:20AM CST
1175,CSN3736,B738,Beijing Daxing International Airport (PKX / ZBAD),Sun 08:55PM CST,Mon 12:05AM CST
1176,CSN8566,B738,Wuhan Tianhe (WUH / ZHHH),Sun 10:18PM CST,Mon 12:01AM CST
1177,CSN3788,B738,Guiyang Longdongbao (KWE / ZUGY),Sun 10:47PM CST,Sun 11:58PM CST
1178,EPA6336,B738,Wanxian (WXN / ZUWX),Sun 09:30PM CST,Sun 11:39PM CST
1179,CSZ8320,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 09:22PM CST,Sun 11:31PM CST
1180,CSN8590,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 08:48PM CST,Sun 11:10PM CST
1181,CSN3738,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 08:50PM CST,Sun 11:05PM CST
1182,CSN3748,B738,Kunming Changshui Int'l (KMG / ZPPP),Sun 09:27PM CST,Sun 10:58PM CST
1183,CSN6387,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Sun 06:55PM CST,Sun 10:53PM CST
1184,CJX6646,B738,Lianyungang (LYG / ZSLG),Sun 08:23PM CST,Sun 10:46PM CST
1185,CSZ8307,A320,Xiangfan (XFN / ZHXF),Sun 08:32PM CST,Sun 10:19PM CST
1186,CSZ8307,A320,Xiangfan (XFN / ZHXF),Sun 08:32PM CST,Sun 10:19PM CST
1187,CSN3756,B738,Shanghai Pudong Int'l (PVG / ZSPD),Sun 07:41PM CST,Sun 10:11PM CST
1188,CSN3882,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 08:07PM CST,Sun 10:09PM CST
1189,CGN8303,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 07:36PM CST,Sun 09:58PM CST
1190,CBG8868,A320,Handan (HDG / ZBHD),Sun 07:40PM CST,Sun 09:52PM CST
1191,YZR7542,B738,Huangyan Luqiao (HYN / ZSLQ),Sun 07:42PM CST,Sun 09:41PM CST
1192,CSC8152,A320,Changzhou Benniu (CZX / ZSCG),Sun 07:14PM CST,Sun 09:31PM CST
1193,RLH6527,B738,Kunming Changshui Int'l (KMG / ZPPP),Sun 07:56PM CST,Sun 09:27PM CST
1194,EPA6306,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 06:57PM CST,Sun 09:11PM CST
1195,CHB6243,A320,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 06:43PM CST,Sun 09:04PM CST
1196,CCA4391,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 06:59PM CST,Sun 09:00PM CST
1197,CDG8873,B738,Nanchang Changbei Int'l (KHN / ZSCN),Sun 07:24PM CST,Sun 08:56PM CST
1198,DKH1157,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 06:26PM CST,Sun 08:52PM CST
1199,CCA8217,A320,Wuhan Tianhe (WUH / ZHHH),Sun 07:01PM CST,Sun 08:46PM CST
1200,CSN3760,B738,Haikou Meilan Int'l (HAK / ZJHK),Sun 07:58PM CST,Sun 08:43PM CST
1201,CJX8946,B738,Huai'an Lianshui (HIA / ZSSH),Sun 06:09PM CST,Sun 08:28PM CST
1202,GDC7159,B738,Beijing Capital Int'l (PEK / ZBAA),Sun 05:04PM CST,Sun 08:23PM CST
1203,CCA1473,A320,Beijing Capital Int'l (PEK / ZBAA),Sun 05:01PM CST,Sun 08:20PM CST
1204,CCA1945,A321,Shanghai Pudong Int'l (PVG / ZSPD),Sun 05:43PM CST,Sun 08:15PM CST
1205,CES2965,A321,Changsha Huanghua Int'l (CSX / ZGHA),Sun 07:01PM CST,Sun 08:11PM CST
1206,HXA2837,A321,Meixian (MXZ / ZGMX),Sun 07:06PM CST,Sun 08:08PM CST
1207,CXA8343,B738,Quanzhou Jinjiang (JJN / ZSQZ),Sun 06:33PM CST,Sun 07:53PM CST
1208,CXA8369,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 05:35PM CST,Sun 07:48PM CST
1209,CSN3679,A321,Shanghai Pudong Int'l (PVG / ZSPD),Sun 05:03PM CST,Sun 07:30PM CST
1210,CSH9497,737,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 05:02PM CST,Sun 07:26PM CST
1211,CSN3734,B738,Beijing Daxing International Airport (PKX / ZBAD),Sun 04:09PM CST,Sun 07:12PM CST
1212,CSN3720,B738,Changsha Huanghua Int'l (CSX / ZGHA),Sun 05:48PM CST,Sun 07:07PM CST
1213,CCA4050,B737,Dachuan (DAX / ZUDX),Sun 05:08PM CST,Sun 07:00PM CST
1214,CSH9215,B738,Shanghai Pudong Int'l (PVG / ZSPD),Sun 04:20PM CST,Sun 06:48PM CST
1215,CDG4805,B738,Wenzhou Int'l (WNZ / ZSWZ),Sun 04:55PM CST,Sun 06:41PM CST
1216,CDG8841,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Sun 04:55PM CST,Sun 06:26PM CST
1217,CSN8702,B738,Luzhou (LZO / ZULZ),Sun 04:30PM CST,Sun 06:13PM CST
1218,CQH8631,A320,Ningbo Lishe Int'l (NGB / ZSNB),Sun 04:07PM CST,Sun 06:10PM CST
1219,CES2341,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 03:18PM CST,Sun 05:56PM CST
1220,CSN8966,B738,Beijing Daxing International Airport (PKX / ZBAD),Sun 02:33PM CST,Sun 05:44PM CST
1221,CSZ8315,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 03:18PM CST,Sun 05:33PM CST
1222,DKH1199,A320,Shanghai Pudong Int'l (PVG / ZSPD),Sun 02:59PM CST,Sun 05:30PM CST
1223,CSN3759,B738,Wuhan Tianhe (WUH / ZHHH),Sun 02:44PM CST,Sun 04:34PM CST
1224,CSN3732,B738,Beijing Daxing International Airport (PKX / ZBAD),Sun 01:11PM CST,Sun 04:18PM CST
1225,CSN6581,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 01:52PM CST,Sun 04:11PM CST
1226,CSZ8310,A320,Ningbo Lishe Int'l (NGB / ZSNB),Sun 01:55PM CST,Sun 04:01PM CST
1227,CES9768,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 01:36PM CST,Sun 03:54PM CST
1228,CSN3762,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 01:19PM CST,Sun 03:48PM CST
1229,CSN6247,A320,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 01:18PM CST,Sun 03:32PM CST
1230,CSN6479,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 01:23PM CST,Sun 03:28PM CST
1231,SNG4301,A321,Hefei Xinqiao Airport (HFE / ZSOF),Sun 01:08PM CST,Sun 03:18PM CST
1232,CSN3690,B738,Shanghai Pudong Int'l (PVG / ZSPD),Sun 12:38PM CST,Sun 03:08PM CST
1233,CDG2265,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Sun 11:49AM CST,Sun 03:04PM CST
1234,CSN6619,A320,Jinan Yaoqiang (TNA / ZSJN),Sun 12:10PM CST,Sun 02:58PM CST
1235,CCA8663,A321,Beijing Capital Int'l (PEK / ZBAA),Sun 11:36AM CST,Sun 02:54PM CST
1236,CDG2189,B738,Hefei Xinqiao Airport (HFE / ZSOF),Sun 12:35PM CST,Sun 02:50PM CST
1237,CSN6704,B738,Sanya Phoenix Int'l (SYX / ZJSY),Sun 01:44PM CST,Sun 02:47PM CST
1238,CSH9297,737,Jieyang Chaoshan International Airport (SWA / ZGOW),Sun 01:46PM CST,Sun 02:45PM CST
1239,CBG8867,A320,Haikou Meilan Int'l (HAK / ZJHK),Sun 02:00PM CST,Sun 02:43PM CST
1240,CUA2385,737,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Sun 11:27AM CST,Sun 02:32PM CST
1241,CUA2385,737,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Sun 11:27AM CST,Sun 02:32PM CST
1242,CDG1157,B738,Beijing Capital Int'l (PEK / ZBAA),Sun 10:53AM CST,Sun 02:16PM CST
1243,CSN3846,B738,Haikou Meilan Int'l (HAK / ZJHK),Sun 01:28PM CST,Sun 02:13PM CST
1244,CSN3730,B738,Ningbo Lishe Int'l (NGB / ZSNB),Sun 11:52AM CST,Sun 01:59PM CST
1245,CDC8579,A320,Yinchuan Helanshan (INC / ZLIC),Sun 10:58AM CST,Sun 01:54PM CST
1246,CCA1433,73K,Beijing Daxing International Airport (PKX / ZBAD),Sun 10:23AM CST,Sun 01:36PM CST
1247,CXA8355,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Sun 12:00PM CST,Sun 01:33PM CST
1248,CSC8063,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 11:35AM CST,Sun 01:31PM CST
1249,CSN6292,B738,Wuhan Tianhe (WUH / ZHHH),Sun 11:38AM CST,Sun 01:28PM CST
1250,CDC8009,A320,Xuzhou (XUZ / ZSXZ),Sun 10:55AM CST,Sun 01:23PM CST
1251,CXA8559,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 11:57AM CST,Sun 01:05PM CST
1252,CCA1479,A321,Beijing Capital Int'l (PEK / ZBAA),Sun 09:42AM CST,Sun 01:02PM CST
1253,CSC8721,A319,Xichang Qingshan (XIC / ZUXC),Sun 10:56AM CST,Sun 12:53PM CST
1254,CCA4559,B737,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 11:10AM CST,Sun 12:50PM CST
1255,CSN8939,A321,Beijing Daxing International Airport (PKX / ZBAD),Sun 09:40AM CST,Sun 12:47PM CST
1256,CCA4055,B737,Yinchuan Helanshan (INC / ZLIC),Sun 09:47AM CST,Sun 12:45PM CST
1257,CHH7471,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 10:30AM CST,Sun 12:43PM CST
1258,CSN6439,A320,Qingdao Liuting Int'l (TAO / ZSQD),Sun 09:21AM CST,Sun 12:33PM CST
1259,CSN6439,A320,Qingdao Liuting Int'l (TAO / ZSQD),Sun 09:21AM CST,Sun 12:33PM CST
1260,CHH7557,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 10:12AM CST,Sun 12:29PM CST
1261,CSN3790,B738,Kunming Changshui Int'l (KMG / ZPPP),Sun 10:52AM CST,Sun 12:23PM CST
1262,CSN3774,B738,Changde Taohuayuan (CGD / ZGCD),Sun 10:51AM CST,Sun 12:15PM CST
1263,CDG2155,B738,Haikou Meilan Int'l (HAK / ZJHK),Sun 11:27AM CST,Sun 12:12PM CST
1264,EPA6276,B738,Quanzhou Jinjiang (JJN / ZSQZ),Sun 10:51AM CST,Sun 12:09PM CST
1265,GCR7875,A320,Yichun Mingyueshan (YIC / ZSYC),Sun 10:25AM CST,Sun 11:50AM CST
1266,CDG4709,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 09:29AM CST,Sun 11:45AM CST
1267,CES2791,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 09:04AM CST,Sun 11:20AM CST
1268,CXA8555,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 09:39AM CST,Sun 11:16AM CST
1269,CSZ8336,A320,Yuncheng (YCU / ZBYC),Sun 08:40AM CST,Sun 11:13AM CST
1270,CDG4909,B738,Nanchang Changbei Int'l (KHN / ZSCN),Sun 09:35AM CST,Sun 11:08AM CST
1271,CSH9513,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 08:43AM CST,Sun 11:06AM CST
1272,GCR7675,E190,Ganzhou Huangjin (KOW / ZSGZ),Sun 09:51AM CST,Sun 10:56AM CST
1273,CCA1619,B737,Tianjin Binhai Int'l (TSN / ZBTJ),Sun 07:37AM CST,Sun 10:52AM CST
1274,CDG4989,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 09:12AM CST,Sun 10:45AM CST
1275,CSZ9529,B738,Wuxi (WUX / ZSWX),Sun 07:56AM CST,Sun 10:27AM CST
1276,CHH7619,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 07:51AM CST,Sun 10:17AM CST
1277,CSN3845,B738,Wuhan Tianhe (WUH / ZHHH),Sun 08:18AM CST,Sun 10:08AM CST
1278,CSN6703,B738,Yiwu (YIW / ZSYW),Sun 08:04AM CST,Sun 09:56AM CST
1279,CES7867,B738,Kunming Changshui Int'l (KMG / ZPPP),Sun 08:18AM CST,Sun 09:50AM CST
1280,DKH1159,A320,Shanghai Pudong Int'l (PVG / ZSPD),Sun 07:11AM CST,Sun 09:37AM CST
1281,YZR7503,B738,Shanghai Pudong Int'l (PVG / ZSPD),Sun 06:52AM CST,Sun 09:29AM CST
1282,CJX8913,B738,Nanchang Changbei Int'l (KHN / ZSCN),Sun 07:53AM CST,Sun 09:25AM CST
1283,CDG8817,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 08:14AM CST,Sun 09:22AM CST
1284,CQH8819,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 06:52AM CST,Sun 09:12AM CST
1285,LKE9883,737,Kunming Changshui Int'l (KMG / ZPPP),Sun 07:22AM CST,Sun 08:59AM CST
1286,CHH7433,B738,Haikou Meilan Int'l (HAK / ZJHK),Sun 08:08AM CST,Sun 08:55AM CST
1287,CSC8047,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 07:12AM CST,Sun 08:44AM CST
1288,CHB6263,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 06:42AM CST,Sun 08:22AM CST
1289,CES2786,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 10:47PM CST,Sun 01:01AM CST
1290,CSN3768,B738,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 10:55PM CST,Sun 12:50AM CST
1291,CSN3792,B738,Taiyuan Wusu (TYN / ZBYN),Sat 09:40PM CST,Sun 12:27AM CST
1292,CSN3782,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sat 09:53PM CST,Sun 12:13AM CST
1293,CSN3788,B738,Guiyang Longdongbao (KWE / ZUGY),Sat 10:44PM CST,Sun 12:01AM CST
1294,CSN3736,B738,Beijing Daxing International Airport (PKX / ZBAD),Sat 08:45PM CST,Sat 11:50PM CST
1295,CSN8286,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 10:05PM CST,Sat 11:45PM CST
1296,CSN8286,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 10:05PM CST,Sat 11:45PM CST
1297,EPA6336,B738,Wanxian (WXN / ZUWX),Sat 09:30PM CST,Sat 11:42PM CST
1298,CSZ8320,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 09:13PM CST,Sat 11:32PM CST
1299,CSN3748,B738,Kunming Changshui Int'l (KMG / ZPPP),Sat 09:20PM CST,Sat 10:51PM CST
1300,CJX6646,B738,Lianyungang (LYG / ZSLG),Sat 08:00PM CST,Sat 10:48PM CST
1301,CSN6387,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Sat 06:31PM CST,Sat 10:36PM CST
1302,CSN3666,B738,Hefei Xinqiao Airport (HFE / ZSOF),Sat 08:26PM CST,Sat 10:27PM CST
1303,CSZ8307,A320,Xiangfan (XFN / ZHXF),Sat 08:20PM CST,Sat 10:18PM CST
1304,CSN3882,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 08:04PM CST,Sat 10:05PM CST
1305,RLH6527,B733,Kunming Changshui Int'l (KMG / ZPPP),Sat 08:20PM CST,Sat 09:55PM CST
1306,CSC8152,A320,Changzhou Benniu (CZX / ZSCG),Sat 07:07PM CST,Sat 09:24PM CST
1307,CHB6243,A320,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sat 07:00PM CST,Sat 09:19PM CST
1308,CDG8873,B738,Nanchang Changbei Int'l (KHN / ZSCN),Sat 07:25PM CST,Sat 09:05PM CST
1309,YZR7542,B738,Huangyan Luqiao (HYN / ZSLQ),Sat 06:46PM CST,Sat 09:01PM CST
1310,CCA4391,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 07:00PM CST,Sat 08:57PM CST
1311,DKH1157,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 06:20PM CST,Sat 08:45PM CST
1312,CSN3760,B738,Haikou Meilan Int'l (HAK / ZJHK),Sat 07:59PM CST,Sat 08:42PM CST
1313,CCA8217,A320,Wuhan Tianhe (WUH / ZHHH),Sat 06:55PM CST,Sat 08:38PM CST
1314,GDC7159,B738,Beijing Capital Int'l (PEK / ZBAA),Sat 05:00PM CST,Sat 08:22PM CST
1315,CCA1473,A320,Beijing Capital Int'l (PEK / ZBAA),Sat 05:00PM CST,Sat 08:17PM CST
1316,CES2965,A321,Changsha Huanghua Int'l (CSX / ZGHA),Sat 06:48PM CST,Sat 08:05PM CST
1317,HXA2643,CRJ9,Zhanjiang (ZHA / ZGZJ),Sat 07:21PM CST,Sat 08:02PM CST
1318,CXA8343,B738,Quanzhou Jinjiang (JJN / ZSQZ),Sat 06:26PM CST,Sat 07:45PM CST
1319,CSN3772,B738,Hengyang (HNY / ZGHY),Sat 06:26PM CST,Sat 07:38PM CST
1320,CXA8369,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 05:24PM CST,Sat 07:33PM CST
1321,CSN8250,B738,Changchun Longjia Int'l (CGQ / ZYCC),Sat 03:00PM CST,Sat 07:27PM CST
1322,CSH9497,737,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 04:56PM CST,Sat 07:24PM CST
1323,EPA6310,B738,Yichang (YIH / ZHYC),Sat 05:47PM CST,Sat 07:21PM CST
1324,CSN3734,B738,Beijing Daxing International Airport (PKX / ZBAD),Sat 04:04PM CST,Sat 07:16PM CST
1325,CCA4055,B737,Yinchuan Helanshan (INC / ZLIC),Sat 04:12PM CST,Sat 07:12PM CST
1326,CDG4805,B738,Wenzhou Int'l (WNZ / ZSWZ),Sat 05:16PM CST,Sat 07:09PM CST
1327,CSH9215,B738,Shanghai Pudong Int'l (PVG / ZSPD),Sat 04:17PM CST,Sat 06:48PM CST
1328,CSN8702,B738,Luzhou (LZO / ZULZ),Sat 04:45PM CST,Sat 06:20PM CST
1329,CSN8966,B738,Beijing Daxing International Airport (PKX / ZBAD),Sat 02:33PM CST,Sat 05:53PM CST
1330,CES2341,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 03:22PM CST,Sat 05:50PM CST
1331,CDG8841,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Sat 04:21PM CST,Sat 05:48PM CST
1332,CSZ8315,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 03:17PM CST,Sat 05:32PM CST
1333,CSZ8315,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 03:17PM CST,Sat 05:32PM CST
1334,CSN3759,B738,Wuhan Tianhe (WUH / ZHHH),Sat 02:43PM CST,Sat 04:28PM CST
1335,CSN6581,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 01:52PM CST,Sat 04:15PM CST
1336,CSN3732,B738,Beijing Daxing International Airport (PKX / ZBAD),Sat 01:09PM CST,Sat 04:09PM CST
1337,CSZ8310,A320,Ningbo Lishe Int'l (NGB / ZSNB),Sat 01:49PM CST,Sat 04:00PM CST
1338,CES9768,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 01:38PM CST,Sat 03:56PM CST
1339,CSN6247,A320,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sat 01:39PM CST,Sat 03:53PM CST
1340,CSN3762,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 01:19PM CST,Sat 03:49PM CST
1341,SNG4301,A321,Hefei Xinqiao Airport (HFE / ZSOF),Sat 12:56PM CST,Sat 03:05PM CST
1342,CDG2189,B738,Hefei Xinqiao Airport (HFE / ZSOF),Sat 12:36PM CST,Sat 02:45PM CST
1343,CSH9297,737,Jieyang Chaoshan International Airport (SWA / ZGOW),Sat 01:39PM CST,Sat 02:32PM CST
1344,CSN3846,B738,Haikou Meilan Int'l (HAK / ZJHK),Sat 01:21PM CST,Sat 02:05PM CST
1345,CES9768,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Fri 01:34PM CST,Fri 03:45PM CST
1346,CSN3846,B738,Haikou Meilan Int'l (HAK / ZJHK),Sat 01:21PM CST,Sat 02:05PM CST
1347,CES9768,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Fri 01:34PM CST,Fri 03:45PM CST
