,标识符,机型,始发地,出发,到达
240,CQH6174,A320,Jieyang Chaoshan International Airport (SWA / ZGOW),Fri 04:53PM CST,Fri 06:25PM CST
241,CSZ9652,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Fri 04:14PM CST,Fri 06:07PM CST
242,CSZ9350,A320,Harbin Taiping Int'l (HRB / ZYHB),Fri 03:19PM CST,Fri 05:50PM CST
243,CSZ8734,A320,Changchun Longjia Int'l (CGQ / ZYCC),Fri 03:14PM CST,Fri 05:29PM CST
244,CSC8107,A320,Kunming Changshui Int'l (KMG / ZPPP),Fri 03:14PM CST,Fri 05:24PM CST
245,CSC8151,A320,Zhuhai Int'l (ZUH / ZGSD),Fri 03:32PM CST,Fri 05:20PM CST
246,CSN3637,E190,Ganzhou Huangjin (KOW / ZSGZ),Fri 03:35PM CST,Fri 04:56PM CST
247,AMU108,A321,Macau Int'l (MFM / VMMC),Fri 02:14PM CST,Fri 04:16PM CST
248,CES9782,A320,Taiyuan Wusu (TYN / ZBYN),Fri 12:23PM CST,Fri 01:54PM CST
249,CSC8325,A320,Harbin Taiping Int'l (HRB / ZYHB),Fri 11:10AM CST,Fri 01:43PM CST
250,CSC8593,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 11:54AM CST,Fri 01:41PM CST
251,CES2972,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 10:56AM CST,Fri 12:35PM CST
252,CES2762,A320,Beijing Daxing International Airport (PKX / ZBAD),Fri 11:14AM CST,Fri 12:32PM CST
253,CES2969,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 10:52AM CST,Fri 12:29PM CST
254,CSC8055,A320,Nanning Wuxu Int'l (NNG / ZGNN),Fri 10:25AM CST,Fri 12:25PM CST
255,CES2954,A320,Kunming Changshui Int'l (KMG / ZPPP),Fri 10:11AM CST,Fri 12:22PM CST
256,CQH6173,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Fri 10:08AM CST,Fri 12:04PM CST
257,CES2928,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Fri 10:33AM CST,Fri 11:49AM CST
258,CSZ9651,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 09:30AM CST,Fri 11:13AM CST
259,CSZ9676,A320,Harbin Taiping Int'l (HRB / ZYHB),Fri 08:27AM CST,Fri 10:57AM CST
260,CSN3899,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 09:06AM CST,Fri 10:42AM CST
261,CES9695,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Fri 08:07AM CST,Fri 10:09AM CST
262,CSZ8733,A320,Quanzhou Jinjiang (JJN / ZSQZ),Fri 08:42AM CST,Fri 10:02AM CST
263,CCA4589,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Fri 07:55AM CST,Fri 09:53AM CST
264,CSZ9931,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 07:35AM CST,Fri 09:17AM CST
265,CSZ9349,A320,Haikou Meilan Int'l (HAK / ZJHK),Fri 06:46AM CST,Fri 09:10AM CST
266,CSZ9349,A320,Haikou Meilan Int'l (HAK / ZJHK),Fri 06:46AM CST,Fri 09:10AM CST
267,CES2904,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Thu 10:40PM CST,Fri 12:18AM CST
268,CES2952,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 09:06PM CST,Thu 10:46PM CST
269,CSN6469,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 08:11PM CST,Thu 09:52PM CST
270,CSC8108,A320,Qingdao Liuting Int'l (TAO / ZSQD),Thu 08:34PM CST,Thu 09:35PM CST
271,CSZ8967,B739,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 07:42PM CST,Thu 09:29PM CST
272,CES2920,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Thu 06:47PM CST,Thu 08:48PM CST
273,CSC8432,A320,Haikou Meilan Int'l (HAK / ZJHK),Thu 06:30PM CST,Thu 08:44PM CST
274,CES9763,A320,Kunming Changshui Int'l (KMG / ZPPP),Thu 06:20PM CST,Thu 08:31PM CST
275,CES2948,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 06:40PM CST,Thu 08:23PM CST
276,CSN3351,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 06:23PM CST,Thu 08:08PM CST
277,CGZ7145,E190,Guiyang Longdongbao (KWE / ZUGY),Thu 06:16PM CST,Thu 08:03PM CST
278,CCA1825,A321,Beijing Capital Int'l (PEK / ZBAA),Thu 06:08PM CST,Thu 07:38PM CST
279,CSZ9675,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 05:37PM CST,Thu 07:26PM CST
280,CSZ9652,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Thu 05:12PM CST,Thu 07:09PM CST
281,CES2914,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Thu 05:34PM CST,Thu 06:56PM CST
282,CSC8326,A320,Fuzhou Changle Int'l (FOC / ZSFZ),Thu 05:32PM CST,Thu 06:45PM CST
283,CQH6174,A320,Jieyang Chaoshan International Airport (SWA / ZGOW),Thu 04:53PM CST,Thu 06:34PM CST
284,CQH6174,A320,Jieyang Chaoshan International Airport (SWA / ZGOW),Thu 04:53PM CST,Thu 06:34PM CST
285,CSZ9350,A320,Harbin Taiping Int'l (HRB / ZYHB),Thu 03:47PM CST,Thu 06:23PM CST
286,CES2984,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Thu 04:38PM CST,Thu 06:13PM CST
287,CSZ8734,A320,Changchun Longjia Int'l (CGQ / ZYCC),Thu 03:30PM CST,Thu 05:48PM CST
288,CSC8107,A320,Kunming Changshui Int'l (KMG / ZPPP),Thu 03:12PM CST,Thu 05:29PM CST
289,CES9764,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Thu 03:55PM CST,Thu 05:25PM CST
290,CSC8151,A320,Zhuhai Int'l (ZUH / ZGSD),Thu 03:26PM CST,Thu 05:17PM CST
291,CSN3637,E190,Ganzhou Huangjin (KOW / ZSGZ),Thu 03:39PM CST,Thu 05:03PM CST
292,CDG8016,B738,Guiyang Longdongbao (KWE / ZUGY),Thu 01:32PM CST,Thu 03:21PM CST
293,CSC8325,A320,Harbin Taiping Int'l (HRB / ZYHB),Thu 11:31AM CST,Thu 02:05PM CST
294,CES9782,A320,Taiyuan Wusu (TYN / ZBYN),Thu 12:23PM CST,Thu 01:57PM CST
295,CSC8593,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Thu 12:16PM CST,Thu 01:51PM CST
296,CES2969,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Thu 11:27AM CST,Thu 01:08PM CST
297,CES2972,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Thu 11:12AM CST,Thu 12:44PM CST
298,CES2762,A320,Beijing Daxing International Airport (PKX / ZBAD),Thu 11:17AM CST,Thu 12:39PM CST
299,CES2954,A320,Kunming Changshui Int'l (KMG / ZPPP),Thu 10:16AM CST,Thu 12:31PM CST
300,CQH6173,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Thu 10:15AM CST,Thu 12:10PM CST
301,CES2928,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Thu 10:01AM CST,Thu 11:36AM CST
302,CSZ9676,A320,Harbin Taiping Int'l (HRB / ZYHB),Thu 08:41AM CST,Thu 11:14AM CST
303,CSZ9651,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 09:25AM CST,Thu 11:10AM CST
304,CDC8115,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Thu 09:18AM CST,Thu 10:59AM CST
305,CSN3899,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 09:07AM CST,Thu 10:55AM CST
306,CSZ8733,A320,Quanzhou Jinjiang (JJN / ZSQZ),Thu 08:56AM CST,Thu 10:17AM CST
307,CCA4589,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Thu 08:04AM CST,Thu 10:06AM CST
308,CES9695,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Thu 07:52AM CST,Thu 09:55AM CST
309,CSZ9931,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 07:39AM CST,Thu 09:29AM CST
310,CSZ9349,A320,Haikou Meilan Int'l (HAK / ZJHK),Thu 06:52AM CST,Thu 09:13AM CST
311,CDG8015,B738,Qingdao Liuting Int'l (TAO / ZSQD),Thu 07:31AM CST,Thu 08:36AM CST
312,CES2952,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 10:11PM CST,Wed 11:53PM CST
313,CSN6469,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 08:16PM CST,Wed 10:03PM CST
314,CSC8108,A320,Qingdao Liuting Int'l (TAO / ZSQD),Wed 08:42PM CST,Wed 09:47PM CST
315,CSZ8967,B739,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 07:41PM CST,Wed 09:33PM CST
316,CSC8432,A320,Haikou Meilan Int'l (HAK / ZJHK),Wed 06:51PM CST,Wed 09:12PM CST
317,CGZ7145,E190,Guiyang Longdongbao (KWE / ZUGY),Wed 06:38PM CST,Wed 08:36PM CST
318,CES2948,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 06:39PM CST,Wed 08:25PM CST
319,CSN3351,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 06:31PM CST,Wed 08:15PM CST
320,CSZ9675,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 05:44PM CST,Wed 07:37PM CST
321,CSZ9675,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 05:44PM CST,Wed 07:37PM CST
322,CCA1825,A321,Beijing Capital Int'l (PEK / ZBAA),Wed 05:44PM CST,Wed 07:21PM CST
323,CES2984,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 05:07PM CST,Wed 06:48PM CST
324,CSC8326,A320,Fuzhou Changle Int'l (FOC / ZSFZ),Wed 05:35PM CST,Wed 06:40PM CST
325,CES2914,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 05:14PM CST,Wed 06:35PM CST
326,CQH6174,A320,Jieyang Chaoshan International Airport (SWA / ZGOW),Wed 05:05PM CST,Wed 06:28PM CST
327,CSZ9652,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Wed 04:05PM CST,Wed 06:21PM CST
328,CSZ9350,A320,Harbin Taiping Int'l (HRB / ZYHB),Wed 02:57PM CST,Wed 05:35PM CST
329,CSC8151,A320,Zhuhai Int'l (ZUH / ZGSD),Wed 03:30PM CST,Wed 05:21PM CST
330,CSC8107,A320,Kunming Changshui Int'l (KMG / ZPPP),Wed 03:02PM CST,Wed 05:17PM CST
331,CSZ8734,A320,Changchun Longjia Int'l (CGQ / ZYCC),Wed 02:40PM CST,Wed 05:12PM CST
332,CSN3637,E190,Ganzhou Huangjin (KOW / ZSGZ),Wed 03:43PM CST,Wed 05:07PM CST
333,AMU108,A321,Macau Int'l (MFM / VMMC),Wed 02:02PM CST,Wed 04:13PM CST
334,CES9782,A320,Taiyuan Wusu (TYN / ZBYN),Wed 12:29PM CST,Wed 02:14PM CST
335,CSC8593,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 12:17PM CST,Wed 02:02PM CST
336,CSC8325,A320,Harbin Taiping Int'l (HRB / ZYHB),Wed 11:23AM CST,Wed 01:58PM CST
337,CES2972,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 11:11AM CST,Wed 12:48PM CST
338,CES2969,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 10:58AM CST,Wed 12:42PM CST
339,CQH6173,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Wed 10:28AM CST,Wed 12:36PM CST
340,CES2762,A320,Beijing Daxing International Airport (PKX / ZBAD),Wed 11:09AM CST,Wed 12:31PM CST
341,CES2954,A320,Kunming Changshui Int'l (KMG / ZPPP),Wed 10:11AM CST,Wed 12:27PM CST
342,CSC8055,A320,Nanning Wuxu Int'l (NNG / ZGNN),Wed 10:09AM CST,Wed 12:05PM CST
343,CES2928,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 10:16AM CST,Wed 11:43AM CST
344,CSZ9676,A320,Harbin Taiping Int'l (HRB / ZYHB),Wed 08:31AM CST,Wed 11:18AM CST
345,CSZ9651,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 09:10AM CST,Wed 10:59AM CST
346,CSN3899,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 09:07AM CST,Wed 10:51AM CST
347,CCA4589,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 08:12AM CST,Wed 10:19AM CST
348,CSZ8733,A320,Quanzhou Jinjiang (JJN / ZSQZ),Wed 08:31AM CST,Wed 09:54AM CST
349,CSZ9931,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 07:38AM CST,Wed 09:23AM CST
350,CSZ9349,A320,Haikou Meilan Int'l (HAK / ZJHK),Wed 06:53AM CST,Wed 09:10AM CST
351,CES2904,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 11:21PM CST,Wed 12:58AM CST
352,CSC8432,A320,Haikou Meilan Int'l (HAK / ZJHK),Tue 09:54PM CST,Wed 12:08AM CST
353,CSC8108,A320,Qingdao Liuting Int'l (TAO / ZSQD),Tue 10:03PM CST,Tue 11:04PM CST
354,CES2952,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 09:10PM CST,Tue 10:56PM CST
355,CSZ8967,B739,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 08:35PM CST,Tue 10:26PM CST
356,CSN3980,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Tue 08:32PM CST,Tue 09:59PM CST
357,CES2948,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 08:06PM CST,Tue 09:56PM CST
358,CES9763,A320,Kunming Changshui Int'l (KMG / ZPPP),Tue 07:26PM CST,Tue 09:44PM CST
359,CSN6469,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 07:58PM CST,Tue 09:37PM CST
360,CGZ7145,E190,Guiyang Longdongbao (KWE / ZUGY),Tue 06:33PM CST,Tue 08:33PM CST
361,CSN3351,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 06:22PM CST,Tue 08:13PM CST
362,CSZ9675,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 05:59PM CST,Tue 07:39PM CST
363,CES2984,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Tue 05:44PM CST,Tue 07:26PM CST
364,CCA1825,A321,Beijing Capital Int'l (PEK / ZBAA),Tue 05:45PM CST,Tue 07:13PM CST
365,CSC8107,A320,Kunming Changshui Int'l (KMG / ZPPP),Tue 04:44PM CST,Tue 06:59PM CST
366,CSC8326,A320,Fuzhou Changle Int'l (FOC / ZSFZ),Tue 05:44PM CST,Tue 06:50PM CST
367,CES2914,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Tue 05:23PM CST,Tue 06:42PM CST
368,CQH6174,A320,Jieyang Chaoshan International Airport (SWA / ZGOW),Tue 04:55PM CST,Tue 06:34PM CST
369,CDG8016,B738,Guiyang Longdongbao (KWE / ZUGY),Tue 04:22PM CST,Tue 06:22PM CST
370,CSZ9652,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Tue 04:08PM CST,Tue 06:04PM CST
371,CSZ9350,A320,Harbin Taiping Int'l (HRB / ZYHB),Tue 02:57PM CST,Tue 05:33PM CST
372,CSC8151,A320,Zhuhai Int'l (ZUH / ZGSD),Tue 03:33PM CST,Tue 05:25PM CST
373,CSC8593,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 03:36PM CST,Tue 05:22PM CST
374,CSN3637,E190,Ganzhou Huangjin (KOW / ZSGZ),Tue 03:42PM CST,Tue 05:08PM CST
375,CES9764,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Tue 03:43PM CST,Tue 05:05PM CST
376,CSN3979,A320,Changsha Huanghua Int'l (CSX / ZGHA),Tue 03:37PM CST,Tue 04:57PM CST
377,CSN3979,A320,Changsha Huanghua Int'l (CSX / ZGHA),Tue 03:37PM CST,Tue 04:57PM CST
378,CSZ8734,A320,Changchun Longjia Int'l (CGQ / ZYCC),Tue 02:35PM CST,Tue 04:53PM CST
379,CES2969,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 02:42PM CST,Tue 04:16PM CST
380,CES9782,A320,Taiyuan Wusu (TYN / ZBYN),Tue 12:52PM CST,Tue 02:33PM CST
381,CSC8325,A320,Harbin Taiping Int'l (HRB / ZYHB),Tue 11:02AM CST,Tue 01:35PM CST
382,CES2972,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Tue 11:00AM CST,Tue 12:37PM CST
383,CES2954,A320,Kunming Changshui Int'l (KMG / ZPPP),Tue 10:16AM CST,Tue 12:32PM CST
384,CES9695,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Tue 10:00AM CST,Tue 12:13PM CST
385,CQH6173,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Tue 10:15AM CST,Tue 12:07PM CST
386,CSZ9651,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 10:13AM CST,Tue 12:05PM CST
387,CSN3899,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 09:55AM CST,Tue 11:51AM CST
388,CCA4589,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Tue 09:42AM CST,Tue 11:45AM CST
389,CES2928,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Tue 10:10AM CST,Tue 11:32AM CST
390,CDC8115,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Tue 09:26AM CST,Tue 11:03AM CST
391,CSZ9676,A320,Harbin Taiping Int'l (HRB / ZYHB),Tue 08:32AM CST,Tue 10:56AM CST
392,CSZ9931,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 08:20AM CST,Tue 10:19AM CST
393,CSZ9349,A320,Haikou Meilan Int'l (HAK / ZJHK),Tue 06:58AM CST,Tue 09:26AM CST
394,CDG8015,B738,Qingdao Liuting Int'l (TAO / ZSQD),Tue 07:35AM CST,Tue 08:33AM CST
395,CES2904,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 10:57PM CST,Tue 12:31AM CST
396,CES2952,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 09:08PM CST,Mon 10:54PM CST
397,CSN6469,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 08:11PM CST,Mon 09:51PM CST
398,CGZ7145,E190,Guiyang Longdongbao (KWE / ZUGY),Mon 07:37PM CST,Mon 09:41PM CST
399,CSZ8967,B739,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 07:51PM CST,Mon 09:37PM CST
400,CSC8108,A320,Qingdao Liuting Int'l (TAO / ZSQD),Mon 08:35PM CST,Mon 09:33PM CST
401,CSC8432,A320,Haikou Meilan Int'l (HAK / ZJHK),Mon 06:32PM CST,Mon 08:54PM CST
402,CSN3980,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Mon 07:25PM CST,Mon 08:51PM CST
403,CSN3351,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 06:48PM CST,Mon 08:32PM CST
404,CES2920,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Mon 06:36PM CST,Mon 08:30PM CST
405,CES2948,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 06:33PM CST,Mon 08:16PM CST
406,CSZ9675,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 05:41PM CST,Mon 07:26PM CST
407,CCA1825,A321,Beijing Capital Int'l (PEK / ZBAA),Mon 05:37PM CST,Mon 07:14PM CST
408,CSC8326,A320,Fuzhou Changle Int'l (FOC / ZSFZ),Mon 05:41PM CST,Mon 06:50PM CST
409,CQH6174,A320,Jieyang Chaoshan International Airport (SWA / ZGOW),Mon 04:52PM CST,Mon 06:29PM CST
410,CES2914,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Mon 05:06PM CST,Mon 06:23PM CST
411,CQH6174,A320,Jieyang Chaoshan International Airport (SWA / ZGOW),Mon 04:52PM CST,Mon 06:29PM CST
412,CES2914,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Mon 05:06PM CST,Mon 06:23PM CST
413,CSZ9652,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Mon 04:08PM CST,Mon 05:59PM CST
414,CES2984,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 04:21PM CST,Mon 05:56PM CST
415,CSZ9350,A320,Harbin Taiping Int'l (HRB / ZYHB),Mon 02:58PM CST,Mon 05:31PM CST
416,CSC8151,A320,Zhuhai Int'l (ZUH / ZGSD),Mon 03:28PM CST,Mon 05:27PM CST
417,CSC8107,A320,Kunming Changshui Int'l (KMG / ZPPP),Mon 03:06PM CST,Mon 05:19PM CST
418,CSN3637,E190,Ganzhou Huangjin (KOW / ZSGZ),Mon 03:32PM CST,Mon 05:00PM CST
419,AMU108,A321,Macau Int'l (MFM / VMMC),Mon 02:09PM CST,Mon 04:14PM CST
420,CSN3979,A320,Changsha Huanghua Int'l (CSX / ZGHA),Mon 02:33PM CST,Mon 03:50PM CST
421,CES9782,A320,Taiyuan Wusu (TYN / ZBYN),Mon 12:08PM CST,Mon 01:42PM CST
422,CSC8325,A320,Harbin Taiping Int'l (HRB / ZYHB),Mon 11:07AM CST,Mon 01:39PM CST
423,CSC8593,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 11:51AM CST,Mon 01:32PM CST
424,CES2762,A320,Beijing Daxing International Airport (PKX / ZBAD),Mon 11:13AM CST,Mon 12:39PM CST
425,CES2972,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 10:59AM CST,Mon 12:36PM CST
426,CES2969,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 10:34AM CST,Mon 12:14PM CST
427,CQH6173,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Mon 10:14AM CST,Mon 12:09PM CST
428,CES2969,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 10:34AM CST,Mon 12:14PM CST
429,CQH6173,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Mon 10:14AM CST,Mon 12:09PM CST
430,CES2954,A320,Kunming Changshui Int'l (KMG / ZPPP),Mon 10:02AM CST,Mon 12:05PM CST
431,CSC8055,A320,Nanning Wuxu Int'l (NNG / ZGNN),Mon 09:39AM CST,Mon 11:50AM CST
432,CES2928,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Mon 10:18AM CST,Mon 11:42AM CST
433,CES9695,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 09:25AM CST,Mon 11:25AM CST
434,CSZ9676,A320,Harbin Taiping Int'l (HRB / ZYHB),Mon 08:28AM CST,Mon 10:57AM CST
435,CSZ9651,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 09:08AM CST,Mon 10:54AM CST
436,CSN3899,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 09:03AM CST,Mon 10:48AM CST
437,CCA4589,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 08:29AM CST,Mon 10:37AM CST
438,CSZ8733,A320,Quanzhou Jinjiang (JJN / ZSQZ),Mon 09:10AM CST,Mon 10:32AM CST
439,CSZ9931,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 07:23AM CST,Mon 09:08AM CST
440,CSZ9349,A320,Haikou Meilan Int'l (HAK / ZJHK),Mon 06:36AM CST,Mon 08:48AM CST
441,CES2904,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 10:52PM CST,Mon 12:27AM CST
442,CES2952,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 09:10PM CST,Sun 10:50PM CST
443,CSN6469,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 08:13PM CST,Sun 09:51PM CST
444,CSC8108,A320,Qingdao Liuting Int'l (TAO / ZSQD),Sun 08:47PM CST,Sun 09:43PM CST
445,CSN6469,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 08:13PM CST,Sun 09:51PM CST
446,CSC8108,A320,Qingdao Liuting Int'l (TAO / ZSQD),Sun 08:47PM CST,Sun 09:43PM CST
447,CSZ8967,B739,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 07:53PM CST,Sun 09:33PM CST
448,CSN3980,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Sun 07:29PM CST,Sun 08:54PM CST
449,CSC8432,A320,Haikou Meilan Int'l (HAK / ZJHK),Sun 06:37PM CST,Sun 08:48PM CST
450,CES2948,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 06:54PM CST,Sun 08:32PM CST
451,CGZ7145,E190,Guiyang Longdongbao (KWE / ZUGY),Sun 06:26PM CST,Sun 08:12PM CST
452,CSN3351,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 06:23PM CST,Sun 08:06PM CST
453,CSZ9675,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 05:43PM CST,Sun 07:28PM CST
454,CCA1825,A321,Beijing Capital Int'l (PEK / ZBAA),Sun 05:40PM CST,Sun 07:11PM CST
455,CSZ8734,A320,Changchun Longjia Int'l (CGQ / ZYCC),Sun 04:38PM CST,Sun 06:53PM CST
456,CSC8326,A320,Fuzhou Changle Int'l (FOC / ZSFZ),Sun 05:31PM CST,Sun 06:39PM CST
457,CES2914,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 05:16PM CST,Sun 06:35PM CST
458,CQH6174,A320,Jieyang Chaoshan International Airport (SWA / ZGOW),Sun 04:54PM CST,Sun 06:31PM CST
459,CSZ9652,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Sun 04:18PM CST,Sun 06:13PM CST
460,CES2984,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 04:21PM CST,Sun 06:00PM CST
461,CSZ9350,A320,Harbin Taiping Int'l (HRB / ZYHB),Sun 03:22PM CST,Sun 05:50PM CST
462,CSC8151,A320,Zhuhai Int'l (ZUH / ZGSD),Sun 03:35PM CST,Sun 05:30PM CST
463,CSC8151,A320,Zhuhai Int'l (ZUH / ZGSD),Sun 03:35PM CST,Sun 05:30PM CST
464,CSC8107,A320,Kunming Changshui Int'l (KMG / ZPPP),Sun 03:08PM CST,Sun 05:17PM CST
465,CSN3637,E190,Ganzhou Huangjin (KOW / ZSGZ),Sun 03:50PM CST,Sun 05:13PM CST
466,CSN3979,A320,Changsha Huanghua Int'l (CSX / ZGHA),Sun 02:38PM CST,Sun 03:55PM CST
467,CES9782,A320,Taiyuan Wusu (TYN / ZBYN),Sun 12:24PM CST,Sun 02:07PM CST
468,CSC8593,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 12:19PM CST,Sun 02:00PM CST
469,CSC8325,A320,Harbin Taiping Int'l (HRB / ZYHB),Sun 11:16AM CST,Sun 01:47PM CST
470,CES2972,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 11:01AM CST,Sun 12:40PM CST
471,CES2969,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 10:52AM CST,Sun 12:30PM CST
472,CES2954,A320,Kunming Changshui Int'l (KMG / ZPPP),Sun 10:09AM CST,Sun 12:20PM CST
473,CQH6173,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Sun 10:11AM CST,Sun 12:06PM CST
474,CSC8055,A320,Nanning Wuxu Int'l (NNG / ZGNN),Sun 09:56AM CST,Sun 11:59AM CST
