,标识符,机型,始发地,出发,到达
0,CES2854,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Thu 12:25PM CST,Thu 02:30PM CST
1,CHB6259,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Thu 12:57PM CST,Thu 02:29PM CST
2,DKH1711,A320,Harbin Taiping Int'l (HRB / ZYHB),Thu 11:56AM CST,Thu 02:25PM CST
3,KNA8203,B737,Kunming Changshui Int'l (KMG / ZPPP),Thu 12:07PM CST,Thu 02:07PM CST
4,CSC8021,A320,Mianyang Nanjiao (MIG / ZUMY),Thu 12:05PM CST,Thu 02:03PM CST
5,CES2846,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Thu 12:22PM CST,Thu 01:55PM CST
6,CXA8069,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Thu 12:27PM CST,Thu 01:53PM CST
7,CSZ9385,A320,Nanning Wuxu Int'l (NNG / ZGNN),Thu 11:55AM CST,Thu 01:50PM CST
8,HBH3244,E190,Fuzhou Changle Int'l (FOC / ZSFZ),Thu 12:35PM CST,Thu 01:48PM CST
9,CSN6511,A320,Changchun Longjia Int'l (CGQ / ZYCC),Thu 11:25AM CST,Thu 01:42PM CST
10,CES2926,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Thu 11:59AM CST,Thu 01:38PM CST
11,CES2884,A319,Jieyang Chaoshan International Airport (SWA / ZGOW),Thu 12:08PM CST,Thu 01:36PM CST
12,CSZ9863,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 11:51AM CST,Thu 01:33PM CST
13,DKH1724,A320,Yingkou Lanqi (YKH / ZYYK),Thu 11:42AM CST,Thu 01:30PM CST
14,DKH1702,A20N,Guiyang Longdongbao (KWE / ZUGY),Thu 11:25AM CST,Thu 01:11PM CST
15,CES2364,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 11:21AM CST,Thu 01:08PM CST
16,CES2824,A320,Zunyi (ZYI / ZUZY),Thu 11:40AM CST,Thu 01:03PM CST
17,CSZ9861,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 11:14AM CST,Thu 12:59PM CST
18,CSZ9861,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 11:14AM CST,Thu 12:59PM CST
19,CSC8995,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Thu 11:05AM CST,Thu 12:56PM CST
20,CSZ8319,A320,Zhuhai Int'l (ZUH / ZGSD),Thu 10:59AM CST,Thu 12:53PM CST
21,DKH1786,A320,Chifeng (CIF / ZBCF),Thu 11:07AM CST,Thu 12:51PM CST
22,CHH7021,B738,Haikou Meilan Int'l (HAK / ZJHK),Thu 10:25AM CST,Thu 12:48PM CST
23,DKH1772,A320,Taiyuan Wusu (TYN / ZBYN),Thu 11:12AM CST,Thu 12:46PM CST
24,CSZ9841,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 10:58AM CST,Thu 12:44PM CST
25,CSH9431,B738,Changchun Longjia Int'l (CGQ / ZYCC),Thu 10:15AM CST,Thu 12:39PM CST
26,CES2363,A320,Taiyuan Wusu (TYN / ZBYN),Thu 11:10AM CST,Thu 12:35PM CST
27,DKH1780,A320,Lüliang (LLV / ZBLL),Thu 10:50AM CST,Thu 12:32PM CST
28,CSN3599,A21N,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 10:47AM CST,Thu 12:29PM CST
29,DKH1782,A320,Linfen Qiaoli (LFQ / ZBLF),Thu 10:56AM CST,Thu 12:27PM CST
30,CES2871,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Thu 11:09AM CST,Thu 12:23PM CST
31,CES9721,737,Dali (DLU / ZPDL),Thu 10:04AM CST,Thu 12:20PM CST
32,CES2924,A320,Qingdao Liuting Int'l (TAO / ZSQD),Thu 11:12AM CST,Thu 12:11PM CST
33,CES9767,A320,Zhuhai Int'l (ZUH / ZGSD),Thu 10:18AM CST,Thu 12:08PM CST
34,CSN6667,A21N,Sanya Phoenix Int'l (SYX / ZJSY),Thu 09:30AM CST,Thu 11:59AM CST
35,CSN6581,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Thu 09:59AM CST,Thu 11:55AM CST
36,CXA8039,B738,Changsha Huanghua Int'l (CSX / ZGHA),Thu 10:41AM CST,Thu 11:52AM CST
37,CSN6587,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 10:01AM CST,Thu 11:50AM CST
38,CSZ9772,A320,Harbin Taiping Int'l (HRB / ZYHB),Thu 09:21AM CST,Thu 11:47AM CST
39,CXA8589,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Thu 10:26AM CST,Thu 11:45AM CST
40,CES2806,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Thu 11:38AM CST,01:30PM CST (?)
41,CHH7771,A330,Sanya Phoenix Int'l (SYX / ZJSY),Thu 08:51AM CST,Thu 11:28AM CST
42,CES2708,A319,Fuzhou Changle Int'l (FOC / ZSFZ),Thu 11:26AM CST,12:34PM CST (?)
43,CDG8812,B738,Urumqi Diwopu Int'l (URC / ZWWW),Thu 07:30AM CST,Thu 11:24AM CST
44,CHH7763,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 09:34AM CST,Thu 11:20AM CST
45,CSZ9839,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 09:28AM CST,Thu 11:16AM CST
46,CSN3843,A21N,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 09:16AM CST,Thu 11:01AM CST
47,HXA2827,CRJ9,Tianshui Maijishan Airport (THQ / ZLTS),Thu 08:54AM CST,Thu 10:49AM CST
48,CSZ9859,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 09:03AM CST,Thu 10:48AM CST
49,CES2876,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Thu 10:46AM CST,12:17PM CST (?)
50,CSZ8715,A320,Quanzhou Jinjiang (JJN / ZSQZ),Thu 09:31AM CST,Thu 10:44AM CST
51,CES2706,A320,Kunming Changshui Int'l (KMG / ZPPP),Thu 08:37AM CST,Thu 10:42AM CST
52,CSZ9379,B738,Nanning Wuxu Int'l (NNG / ZGNN),Thu 08:41AM CST,Thu 10:37AM CST
53,CCA4523,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Thu 08:42AM CST,Thu 10:34AM CST
54,CSN6451,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Thu 08:35AM CST,Thu 10:30AM CST
55,JYH1039,B738,Haikou Meilan Int'l (HAK / ZJHK),Thu 10:22AM CST,12:42PM CST (?)
56,CHH7091,B738,Haikou Meilan Int'l (HAK / ZJHK),Thu 07:56AM CST,Thu 10:22AM CST
57,CSN3559,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 08:27AM CST,Thu 10:17AM CST
58,CSN6624,A321,Changchun Longjia Int'l (CGQ / ZYCC),Thu 07:59AM CST,Thu 10:15AM CST
59,CSN3655,B738,Guiyang Longdongbao (KWE / ZUGY),Thu 08:26AM CST,Thu 10:13AM CST
60,DKH1710,A320,Kunming Changshui Int'l (KMG / ZPPP),Thu 08:05AM CST,Thu 10:10AM CST
61,CSZ9857,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 08:24AM CST,Thu 10:08AM CST
62,CCA1817,A321,Beijing Capital Int'l (PEK / ZBAA),Thu 08:45AM CST,Thu 10:06AM CST
63,CSZ9837,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 08:16AM CST,Thu 10:03AM CST
64,UEA2203,A319,Chengdu Shuangliu Int'l (CTU / ZUUU),Thu 08:01AM CST,Thu 10:01AM CST
65,CSZ9598,A320,Yuncheng (YCU / ZBYC),Thu 08:26AM CST,Thu 09:58AM CST
66,CES2818,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 08:07AM CST,Thu 09:55AM CST
67,CES2810,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Thu 09:50AM CST,11:04AM CST (?)
68,CSN3125,A321,Changsha Huanghua Int'l (CSX / ZGHA),Thu 08:37AM CST,Thu 09:50AM CST
69,EPA6257,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 09:48AM CST,11:58AM CST (?)
70,CDC8529,A320,Wenzhou Int'l (WNZ / ZSWZ),Thu 08:48AM CST,Thu 09:48AM CST
71,CXA8058,B738,Dalian Zhoushuizi Int'l (DLC / ZYTL),Thu 08:16AM CST,Thu 09:47AM CST
72,CHH7505,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Thu 08:12AM CST,Thu 09:43AM CST
73,CSN3513,A321,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 07:56AM CST,Thu 09:41AM CST
74,KNA8315,B737,Tengchong Tuofeng (TCZ / ZPTC),Thu 07:03AM CST,Thu 09:39AM CST
75,CSN3265,B738,Guilin Liangjiang Int'l (KWL / ZGKL),Thu 07:58AM CST,Thu 09:33AM CST
76,CSZ9461,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Thu 07:56AM CST,Thu 09:26AM CST
77,CDG4727,B738,Penglai International (YNT / ZSYT),Thu 08:09AM CST,Thu 09:25AM CST
78,CES2716,A319,Kunming Changshui Int'l (KMG / ZPPP),Thu 09:24AM CST,11:30AM CST (?)
79,CHH7425,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Thu 07:39AM CST,Thu 09:22AM CST
80,OTC7113,A320,Dehong Mangshi (LUM / ZPMS),Thu 09:20AM CST,11:39AM CST (?)
81,GCR6537,A320,Haikou Meilan Int'l (HAK / ZJHK),Thu 06:55AM CST,Thu 09:20AM CST
82,CUA2819,737,Dongsheng (DSN / ZBDS),Thu 07:23AM CST,Thu 09:17AM CST
83,DKH1923,A320,Huizhou Pingtan Airport (HUZ / ZGHZ),Thu 07:32AM CST,Thu 09:15AM CST
84,OTC7127,A320,Kunming Changshui Int'l (KMG / ZPPP),Thu 09:10AM CST,11:45AM CST (?)
85,CHH7459,B738,Changsha Huanghua Int'l (CSX / ZGHA),Thu 07:56AM CST,Thu 09:09AM CST
86,CHH7213,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 07:19AM CST,Thu 09:04AM CST
87,CSC8839,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Thu 07:29AM CST,Thu 09:00AM CST
88,HBH3243,E190,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Thu 07:34AM CST,Thu 08:58AM CST
89,DKH1686,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Thu 07:26AM CST,Thu 08:56AM CST
90,CDG8413,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Thu 07:37AM CST,Thu 08:53AM CST
91,CES2826,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Thu 08:49AM CST,10:41AM CST (?)
92,TBA9819,A319,Chengdu Shuangliu Int'l (CTU / ZUUU),Thu 06:57AM CST,Thu 08:48AM CST
93,CXA8507,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Thu 07:17AM CST,Thu 08:45AM CST
94,OKA2889,B738,Nanning Wuxu Int'l (NNG / ZGNN),Thu 06:42AM CST,Thu 08:43AM CST
95,CXA8245,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Thu 07:29AM CST,Thu 08:40AM CST
96,CXA8155,B738,Quanzhou Jinjiang (JJN / ZSQZ),Thu 07:18AM CST,Thu 08:35AM CST
97,JYH1069,B738,Guiyang Longdongbao (KWE / ZUGY),Thu 08:35AM CST,10:45AM CST (?)
98,CSN6337,A321,Dalian Zhoushuizi Int'l (DLC / ZYTL),Thu 07:05AM CST,Thu 08:27AM CST
99,CSZ9855,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 06:42AM CST,Thu 08:24AM CST
100,CHB6297,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 06:25AM CST,Thu 08:13AM CST
101,CES2387,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Thu 08:09AM CST,09:34AM CST (?)
102,CBJ5129,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Thu 06:41AM CST,Thu 08:09AM CST
103,CES6435,A321,Qingdao Liuting Int'l (TAO / ZSQD),Thu 08:06AM CST,09:07AM CST (?)
104,CDG4695,B738,Qingdao Liuting Int'l (TAO / ZSQD),Thu 06:59AM CST,Thu 07:59AM CST
105,CQH6419,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 06:06AM CST,Thu 07:47AM CST
106,JYH1033,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 06:55AM CST,08:39AM CST (?)
107,QDA9847,A320,Qingdao Liuting Int'l (TAO / ZSQD),Thu 06:38AM CST,07:33AM CST (?)
108,CCA1085,B77L,Chengdu Shuangliu Int'l (CTU / ZUUU),Thu 12:35AM CST,Thu 02:16AM CST
109,CES2830,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 11:28PM CST,Thu 01:09AM CST
110,CCA1083,B77L,Beijing Capital Int'l (PEK / ZBAA),Thu 12:55AM CST,02:52AM CST (?)
111,CCA1083,B77L,Beijing Capital Int'l (PEK / ZBAA),Thu 12:55AM CST,02:52AM CST (?)
112,CBJ5184,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Wed 10:40PM CST,Thu 12:32AM CST
113,CES2836,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 10:58PM CST,Thu 12:27AM CST
114,DKH1734,A320,Sanya Phoenix Int'l (SYX / ZJSY),Wed 09:52PM CST,Thu 12:22AM CST
115,CCA1087,B77L,Shenyang Taoxian Int'l (SHE / ZYTX),Thu 12:15AM CST,02:20AM CST (?)
116,CSZ9568,B738,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 10:26PM CST,Thu 12:09AM CST
117,CBJ5698,A320,Guilin Liangjiang Int'l (KWL / ZGKL),Wed 10:37PM CST,Thu 12:06AM CST
118,DKH1932,A320,Harbin Taiping Int'l (HRB / ZYHB),Wed 09:29PM CST,Wed 11:59PM CST
119,DKH1798,A320,Qingdao Liuting Int'l (TAO / ZSQD),Wed 10:57PM CST,Wed 11:55PM CST
120,DKH1796,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 10:23PM CST,Wed 11:52PM CST
121,CES2770,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 11:48PM CST,01:12AM CST (+1) (?)
122,CES7034,A332,Los Angeles Intl (KLAX),Tue 06:18PM PST,Wed 11:41PM CST
123,DKH1704,A320,Guiyang Longdongbao (KWE / ZUGY),Wed 09:50PM CST,Wed 11:29PM CST
124,CSZ9853,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 09:41PM CST,Wed 11:24PM CST
125,CSN3871,A321,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 09:38PM CST,Wed 11:19PM CST
126,CSZ9871,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 09:30PM CST,Wed 11:08PM CST
127,CSN5417,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 09:21PM CST,Wed 11:04PM CST
128,HBH3246,E190,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 09:39PM CST,Wed 10:58PM CST
129,CES2744,A319,Yinchuan Helanshan (INC / ZLIC),Wed 07:35PM CST,Wed 10:38PM CST
130,DKH1748,A320,Changde Taohuayuan (CGD / ZGCD),Wed 09:24PM CST,Wed 10:36PM CST
131,DKH1684,A320,Yulin (UYN / ZLYL),Wed 08:45PM CST,Wed 10:34PM CST
132,DKH1716,A20N,Changchun Longjia Int'l (CGQ / ZYCC),Wed 08:17PM CST,Wed 10:32PM CST
133,DKH1672,A320,Quanzhou Jinjiang (JJN / ZSQZ),Wed 09:12PM CST,Wed 10:29PM CST
134,CSZ9596,A320,Yichun Mingyueshan (YIC / ZSYC),Wed 09:24PM CST,Wed 10:26PM CST
135,DKH1678,A320,Yinchuan Helanshan (INC / ZLIC),Wed 08:26PM CST,Wed 10:22PM CST
136,CSN6837,B738,Urumqi Diwopu Int'l (URC / ZWWW),Wed 06:29PM CST,Wed 10:15PM CST
137,CES2728,A321,Sanya Phoenix Int'l (SYX / ZJSY),Wed 07:42PM CST,Wed 10:10PM CST
138,CSZ9463,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 08:36PM CST,Wed 10:05PM CST
139,CHB6295,A320,Guiyang Longdongbao (KWE / ZUGY),Wed 08:18PM CST,Wed 10:04PM CST
140,CHB6235,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 08:18PM CST,Wed 09:51PM CST
141,CES2896,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 08:24PM CST,Wed 09:45PM CST
142,CES9766,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 09:44PM CST,11:02PM CST (?)
143,CSZ9849,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 08:05PM CST,Wed 09:44PM CST
144,CDG2115,B738,Penglai International (YNT / ZSYT),Wed 08:25PM CST,Wed 09:40PM CST
145,CSZ9582,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 08:09PM CST,Wed 09:36PM CST
146,CBJ5367,A320,Haikou Meilan Int'l (HAK / ZJHK),Wed 07:16PM CST,Wed 09:31PM CST
147,LKE9569,B736,Ganzhou Huangjin (KOW / ZSGZ),Wed 08:06PM CST,Wed 09:26PM CST
148,CES2786,A320,Dongsheng (DSN / ZBDS),Wed 07:38PM CST,Wed 09:17PM CST
149,DKH1714,A321,Changbaishan Airport (NBS / ZYBS),Wed 06:51PM CST,Wed 09:14PM CST
150,CSZ8316,B738,Zhuhai Int'l (ZUH / ZGSD),Wed 07:13PM CST,Wed 09:12PM CST
151,CSZ8979,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 07:12PM CST,Wed 08:57PM CST
152,CES9794,A321,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 08:55PM CST,10:39PM CST (?)
153,CQH8633,A320,Jieyang Chaoshan International Airport (SWA / ZGOW),Wed 07:17PM CST,Wed 08:55PM CST
154,CXA8190,B738,Yuncheng (YCU / ZBYC),Wed 07:35PM CST,Wed 08:53PM CST
155,CES2798,A320,Zhanjiang (ZHA / ZGZJ),Wed 08:50PM CST,10:45PM CST (?)
156,CSZ9869,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 07:06PM CST,Wed 08:49PM CST
157,YZR7531,787,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 06:47PM CST,Wed 08:38PM CST
158,CGN8397,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 07:03PM CST,Wed 08:35PM CST
159,CES2864,A319,Liuzhou (LZH / ZGZH),Wed 08:34PM CST,10:18PM CST (?)
160,CSZ8320,A320,Changchun Longjia Int'l (CGQ / ZYCC),Wed 06:16PM CST,Wed 08:34PM CST
161,DKH1924,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Wed 06:30PM CST,Wed 08:32PM CST
162,TBA9841,A319,Xining Caojiabu (XNN / ZLXN),Wed 06:30PM CST,Wed 08:29PM CST
163,CES2704,A320,Taiyuan Wusu (TYN / ZBYN),Wed 07:05PM CST,Wed 08:26PM CST
164,CES2816,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 06:39PM CST,Wed 08:23PM CST
165,CHH7563,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 06:44PM CST,Wed 08:22PM CST
166,CSN3697,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 06:43PM CST,Wed 08:16PM CST
167,CES2868,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 06:34PM CST,Wed 08:12PM CST
168,DKH1694,A20N,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 06:41PM CST,Wed 08:10PM CST
169,UEA2785,A319,Nanning Wuxu Int'l (NNG / ZGNN),Wed 06:13PM CST,Wed 08:07PM CST
170,CHH7113,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 06:19PM CST,Wed 08:04PM CST
171,CDG4922,B738,Penglai International (YNT / ZSYT),Wed 06:42PM CST,Wed 08:03PM CST
172,CDC8848,A320,Nanping Wuyishan (WUS / ZSWY),Wed 07:00PM CST,Wed 07:59PM CST
173,CES9784,A320,Guiyang Longdongbao (KWE / ZUGY),Wed 07:50PM CST,09:35PM CST (?)
174,CES2722,A320,Datong (DAT / ZBDT),Wed 06:16PM CST,Wed 07:48PM CST
175,CXA8040,B738,Harbin Taiping Int'l (HRB / ZYHB),Wed 05:17PM CST,Wed 07:45PM CST
176,CES2878,A320,Guilin Liangjiang Int'l (KWL / ZGKL),Wed 06:13PM CST,Wed 07:43PM CST
177,CES2944,A319,Handan (HDG / ZBHD),Wed 06:35PM CST,Wed 07:40PM CST
178,CES2796,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 07:37PM CST,09:05PM CST (?)
179,CSH9432,B738,Jieyang Chaoshan International Airport (SWA / ZGOW),Wed 05:54PM CST,Wed 07:37PM CST
180,CSN3577,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 05:55PM CST,Wed 07:35PM CST
181,CSZ9570,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 05:44PM CST,Wed 07:30PM CST
182,CSZ8717,A320,Quanzhou Jinjiang (JJN / ZSQZ),Wed 06:08PM CST,Wed 07:21PM CST
183,CSN8590,B738,Harbin Taiping Int'l (HRB / ZYHB),Wed 04:37PM CST,Wed 07:12PM CST
184,CES2774,A320,Nanning Wuxu Int'l (NNG / ZGNN),Wed 05:14PM CST,Wed 07:10PM CST
185,DKH1688,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 05:41PM CST,Wed 07:07PM CST
186,CSN3126,A321,Harbin Taiping Int'l (HRB / ZYHB),Wed 04:34PM CST,Wed 07:05PM CST
187,CSZ8140,A320,Changsha Huanghua Int'l (CSX / ZGHA),Wed 05:56PM CST,Wed 07:03PM CST
188,CSN6668,A21N,Changchun Longjia Int'l (CGQ / ZYCC),Wed 04:31PM CST,Wed 06:59PM CST
189,CCA4557,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 05:32PM CST,Wed 06:57PM CST
190,CSN6582,A320,Zhuhai Int'l (ZUH / ZGSD),Wed 05:17PM CST,Wed 06:55PM CST
191,CSN3507,A330,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 05:13PM CST,Wed 06:52PM CST
192,CSC8117,A320,Kunming Changshui Int'l (KMG / ZPPP),Wed 04:50PM CST,Wed 06:49PM CST
193,CQH6187,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Wed 04:43PM CST,Wed 06:40PM CST
194,CES2746,A320,Kunming Changshui Int'l (KMG / ZPPP),Wed 04:39PM CST,Wed 06:37PM CST
195,CDG2350,B738,Qingdao Liuting Int'l (TAO / ZSQD),Wed 05:29PM CST,Wed 06:36PM CST
196,CES2736,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 06:32PM CST,07:56PM CST (?)
197,CSN6641,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 04:58PM CST,Wed 06:32PM CST
198,CES2872,A320,Baotou (BAV / ZBOW),Wed 06:30PM CST,09:08PM CST (?)
199,CSC8541,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 05:01PM CST,Wed 06:28PM CST
200,HBH3245,E190,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Wed 04:59PM CST,Wed 06:25PM CST
201,CSN3266,B738,Harbin Taiping Int'l (HRB / ZYHB),Wed 03:50PM CST,Wed 06:21PM CST
202,CSZ9867,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 04:42PM CST,Wed 06:18PM CST
203,CES2802,A321,Beijing Daxing International Airport (PKX / ZBAD),Wed 06:16PM CST,07:36PM CST (?)
204,CXA8070,B738,Shenyang Taoxian Int'l (SHE / ZYTX),Wed 06:15PM CST,08:25PM CST (?)
205,CSZ9383,B738,Nanning Wuxu Int'l (NNG / ZGNN),Wed 04:24PM CST,Wed 06:15PM CST
206,CSC8840,A321,Harbin Taiping Int'l (HRB / ZYHB),Wed 03:43PM CST,Wed 06:10PM CST
207,CES9774,A320,Qingdao Liuting Int'l (TAO / ZSQD),Wed 05:05PM CST,Wed 06:07PM CST
208,CES2880,A321,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 04:52PM CST,Wed 06:05PM CST
209,OTC7128,A320,Hohhot Baita Int'l (HET / ZBHH),Wed 06:00PM CST,08:15PM CST (?)
210,CXA8057,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Wed 04:50PM CST,Wed 05:57PM CST
211,CHH7663,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 04:17PM CST,Wed 05:55PM CST
212,CES2756,A320,Kunming Changshui Int'l (KMG / ZPPP),Wed 05:53PM CST,07:54PM CST (?)
213,CSN3855,A21N,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 04:09PM CST,Wed 05:51PM CST
214,CXA8246,B738,Lanzhou Zhongchuan International (LHW / ZLLL),Wed 03:40PM CST,Wed 05:45PM CST
215,CSN6452,A320,Guiyang Longdongbao (KWE / ZUGY),Wed 04:05PM CST,Wed 05:43PM CST
216,CES2754,A320,Changsha Huanghua Int'l (CSX / ZGHA),Wed 04:41PM CST,Wed 05:41PM CST
217,CDG8811,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 04:21PM CST,Wed 05:39PM CST
218,CSZ9847,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 03:52PM CST,Wed 05:37PM CST
219,CHH7511,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 04:05PM CST,Wed 05:35PM CST
220,CES2792,A320,Zhuhai Int'l (ZUH / ZGSD),Wed 05:32PM CST,07:18PM CST (?)
221,DKH1698,A320,Bijie Feixiong (BFJ / ZUBJ),Wed 03:55PM CST,Wed 05:32PM CST
222,CES9792,A320,Sanya Phoenix Int'l (SYX / ZJSY),Wed 03:23PM CST,Wed 05:30PM CST
223,CES9790,A320,Hohhot Baita Int'l (HET / ZBHH),Wed 03:55PM CST,Wed 05:28PM CST
224,CES2822,A320,Beijing Capital Int'l (PEK / ZBAA),Wed 04:03PM CST,Wed 05:26PM CST
225,CES9907,B738,Taiyuan Wusu (TYN / ZBYN),Wed 05:25PM CST,06:49PM CST (?)
226,CES5877,B738,Luzhou (LZO / ZULZ),Wed 03:32PM CST,Wed 05:23PM CST
227,CES2780,A320,Jinggangshan (JGS / ZSJA),Wed 04:26PM CST,Wed 05:21PM CST
228,CSC8993,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 03:33PM CST,Wed 05:19PM CST
229,KNA8207,B737,Zunyi Maotai Airport (WMT / ZUMT),Wed 03:40PM CST,Wed 05:17PM CST
230,JYH1318,B738,Nanyang (NNY / ZHNY),Wed 05:16PM CST,06:41PM CST (?)
231,CSN6623,A321,Sanya Phoenix Int'l (SYX / ZJSY),Wed 02:37PM CST,Wed 05:12PM CST
232,EPA6258,B738,Changchun Longjia Int'l (CGQ / ZYCC),Wed 05:08PM CST,07:58PM CST (?)
233,CES2760,A320,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 05:06PM CST,05:50PM CST (?)
234,CSN3656,B738,Shenyang Taoxian Int'l (SHE / ZYTX),Wed 03:11PM CST,Wed 05:03PM CST
235,CES2892,A319,Lianyungang (LYG / ZSLG),Wed 04:55PM CST,08:13PM CST (?)
236,DKH1720,A320,Dayong (DYG / ZGDY),Wed 03:42PM CST,Wed 04:50PM CST
237,CBJ5736,A320,Nanning Wuxu Int'l (NNG / ZGNN),Wed 02:56PM CST,Wed 04:48PM CST
